Price,Close,High,Low,Open,Volume,5_Month_MA,10_Month_MA,20_Month_MA,30_Month_MA,60_Month_MA,120_Month_MA,233_Month_MA,5_Month_MA_Slope,10_Month_MA_Slope,20_Month_MA_Slope,30_Month_MA_Slope,60_Month_MA_Slope,120_Month_MA_Slope,233_Month_MA_Slope,5_Month_MA_Percent_Change,10_Month_MA_Percent_Change,20_Month_MA_Percent_Change,30_Month_MA_Percent_Change,60_Month_MA_Percent_Change,120_Month_MA_Percent_Change,233_Month_MA_Percent_Change
Ticker,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-01,1189.760009765625,1261.571044921875,1066.0439453125,1255.9090576171875,0,,,,,,,,,,,,,,,,,,,,,
1997-08-01,1221.06396484375,1223.071044921875,1116.14794921875,1191.6510009765625,0,,,,,,,,,,,,,,,,,,,,,
1997-09-01,1097.383056640625,1264.489013671875,1025.1300048828125,1224.177001953125,0,,,,,,,,,,,,,,,,,,,,,
1997-10-01,1180.3929443359375,1241.8330078125,1087.0179443359375,1100.699951171875,0,,,,,,,,,,,,,,,,,,,,,
1997-11-01,1139.6280517578125,1213.22802734375,1114.137939453125,1181.1619873046875,0,1165.64560546875,,,,,,,,,,,,,,,,,,,,
1997-12-01,1194.10205078125,1198.9739990234375,1119.2010498046875,1137.5880126953125,0,1166.514013671875,,,,,,,0.868408203125,,,,,,,0.07450019105728067,,,,,,
1998-01-01,1222.9129638671875,1250.0050048828125,1110.0870361328125,1200.947998046875,0,1166.8838134765624,,,,,,,0.3697998046873181,,,,,,,0.03170127408271828,,,,,,
1998-02-01,1206.530029296875,1262.623046875,1189.512939453125,1257.9949951171875,0,1188.7132080078125,,,,,,,21.829394531250045,,,,,,,1.87074276625816,,,,,,
1998-03-01,1243.0159912109375,1252.241943359375,1175.553955078125,1196.741943359375,0,1201.2378173828124,,,,,,,12.524609374999955,,,,,,,1.0536275100358372,,,,,,
1998-04-01,1343.447998046875,1343.4599609375,1240.0579833984375,1243.373046875,0,1242.001806640625,1203.8237060546876,,,,,,40.76398925781268,,,,,,,3.39349866179095,,,,,,
1998-05-01,1411.208984375,1411.3470458984375,1324.7239990234375,1353.0560302734375,0,1285.423193359375,1225.968603515625,,,,,,43.42138671875,22.1448974609375,,,,,,3.4960808017016065,1.839546550675042,,,,,
1998-06-01,1339.2020263671875,1422.97900390625,1323.5279541015625,1418.35400390625,0,1308.681005859375,1237.7824096679688,,,,,,23.2578125,11.813806152343659,,,,,,1.809350618547434,0.9636303995441686,,,,,
1998-07-01,1316.9189453125,1367.14697265625,1278.301025390625,1363.2650146484375,0,1330.7587890625,1259.7359985351563,,,,,,22.07778320312491,21.95358886718759,,,,,,1.6870255703472337,1.7736226250845366,,,,,
1998-08-01,1150.2230224609375,1315.469970703125,1043.02197265625,1315.135009765625,0,1312.2001953125,1256.7190063476562,,,,,,-18.55859375,-3.0169921875001364,,,,,,-1.3945873514068063,-0.2394940043793592,,,,,
1998-09-01,1242.89599609375,1264.39794921875,1123.635009765625,1142.5,0,1292.089794921875,1267.04580078125,,,,,,-20.110400390625045,10.326794433593705,,,,,,-1.5325710560373573,0.8217266056639083,,,,,
1998-10-01,1217.3160400390625,1263.7130126953125,1191.5570068359375,1245.737060546875,0,1253.3112060546875,1269.3671997070312,,,,,,-38.77858886718741,2.3213989257812955,,,,,,-3.001230179171266,0.18321349744025994,,,,,
1998-11-01,1247.4169921875,1300.1519775390625,1210.845947265625,1217.3380126953125,0,1234.95419921875,1271.8176025390626,,,,,,-18.357006835937455,2.4504028320313864,,,,,,-1.4646806593011874,0.19304129117223567,,,,,
1998-12-01,1146.699951171875,1251.8680419921875,1125.5589599609375,1249.0069580078125,0,1200.910400390625,1265.8345947265625,,,,,,-34.04379882812509,-5.983007812500091,,,,,,-2.7566851345306342,-0.4704297063160334,,,,,
1999-01-01,1134.6729736328125,1174.427001953125,1104.5009765625,1144.887939453125,0,1197.800390625,1255.00029296875,,,,,,-3.110009765624909,-10.834301757812455,,,,,,-0.2589710077132601,-0.8559018534449847,,,,,
1999-02-01,1090.0870361328125,1131.6600341796875,1064.1739501953125,1131.6510009765625,0,1167.2385986328125,1229.6641967773437,1216.7439514160155,,,,,-30.561791992187636,-25.33609619140634,,,,,,-2.551492905778796,-2.018811974256429,,,,,
1999-03-01,1158.053955078125,1177.3409423828125,1084.156005859375,1092.14501953125,0,1155.386181640625,1204.3486938476562,1215.1586486816407,,,,,-11.8524169921875,-25.315502929687455,-1.5853027343748636,,,,,-1.0154236679690176,-2.0587330261410686,-0.13029057859954563,,,,
1999-04-01,1120.927001953125,1210.0999755859375,1087.7939453125,1158.6810302734375,0,1130.08818359375,1182.52119140625,1210.1518005371095,,,,,-25.29799804687491,-21.827502441406295,-5.0068481445312045,,,,,-2.1895707642056284,-1.8123905935972573,-0.4120324658811625,,,,
1999-05-01,1279.3260498046875,1303.47998046875,1047.8330078125,1120.907958984375,0,1156.6134033203125,1178.7619018554688,1219.2489501953125,,,,,26.525219726562455,-3.7592895507812045,9.09714965820308,,,,,2.347181406871335,-0.3179046242977379,0.7517362412025941,,,,
1999-06-01,1689.427978515625,1756.1839599609375,1259.008056640625,1283.300048828125,0,1267.564404296875,1232.6823974609374,1244.700701904297,,,,,110.95100097656245,53.92049560546866,25.451751708984375,,,,,9.592747296378668,4.5743330795297465,2.087494248398336,,,,
1999-07-01,1601.458984375,1678.8380126953125,1471.509033203125,1678.8380126953125,0,1369.8387939453125,1268.5386962890625,1267.7922485351562,,,,,102.27438964843759,35.85629882812509,23.091546630859284,,,,,8.068575395596556,2.908802697432966,1.8551886887772318,,,,
1999-08-01,1627.115966796875,1658.68994140625,1546.8370361328125,1607.06201171875,0,1463.6511962890625,1309.5186889648437,1289.4429443359375,,,,,93.81240234374991,40.979992675781205,21.65069580078125,,,,,6.848426454149248,3.230488182635871,1.7077479236678572,,,,
1999-09-01,1570.7020263671875,1695.64404296875,1556.740966796875,1627.821044921875,0,1553.606201171875,1341.8471923828124,1306.8323974609375,,,,,89.95500488281255,32.328503417968705,17.389453125000045,,,,,6.1459318388755735,2.4687317325363223,1.348601983622899,,,,
1999-10-01,1504.56298828125,1568.375,1452.708984375,1568.238037109375,0,1598.6535888671874,1377.63349609375,1321.7340454101563,,,,,45.04738769531241,35.786303710937545,14.901647949218841,,,,,2.899537068102176,2.6669432938477344,1.1402876128699724,,,,
1999-11-01,1434.9730224609375,1506.9940185546875,1427.3580322265625,1501.7349853515625,0,1547.76259765625,1407.6635009765625,1331.3318969726563,,,,,-50.8909912109375,30.03000488281259,9.597851562499955,,,,,-3.183365775133251,2.1798254011652585,0.7261560368993614,,,,
