Price,Close,High,Low,Open,Volume,5_Month_MA,10_Month_MA,20_Month_MA,30_Month_MA,60_Month_MA,120_Month_MA,233_Month_MA,5_Month_MA_Slope,10_Month_MA_Slope,20_Month_MA_Slope,30_Month_MA_Slope,60_Month_MA_Slope,120_Month_MA_Slope,233_Month_MA_Slope,5_Month_MA_Percent_Change,10_Month_MA_Percent_Change,20_Month_MA_Percent_Change,30_Month_MA_Percent_Change,60_Month_MA_Percent_Change,120_Month_MA_Percent_Change,233_Month_MA_Percent_Change
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-01-01,179.6300048828125,180.27000427246094,163.36000061035156,167.1999969482422,2673710000,,,,,,,,,,,,,,,,,,,,,
1985-02-01,181.17999267578125,183.9499969482422,177.75,179.6300048828125,2194620000,,,,,,,,,,,,,,,,,,,,,
1985-03-01,180.66000366210938,183.88999938964844,176.52999877929688,181.17999267578125,2153090000,,,,,,,,,,,,,,,,,,,,,
1985-04-01,179.8300018310547,183.61000061035156,177.86000061035156,180.66000366210938,1981880000,,,,,,,,,,,,,,,,,,,,,
1985-05-01,189.5500030517578,189.97999572753906,178.35000610351562,179.8300018310547,2350340000,182.1700012207031,,,,,,,,,,,,,,,,,,,,
1985-06-01,191.85000610351562,191.85000610351562,185.02999877929688,189.5500030517578,2117000000,184.61400146484374,,,,,,,2.444000244140625,,,,,,,1.3416041212952923,,,,,,
1985-07-01,190.9199981689453,196.07000732421875,189.3000030517578,191.85000610351562,2463070000,186.56200256347657,,,,,,,1.9480010986328296,,,,,,,1.0551751672008391,,,,,,
1985-08-01,188.6300048828125,192.1699981689453,186.10000610351562,190.9199981689453,1923200000,188.1560028076172,,,,,,,1.5940002441406307,,,,,,,0.8544077691266638,,,,,,
1985-09-01,182.0800018310547,188.8000030517578,179.4499969482422,188.6300048828125,1860160000,188.6060028076172,,,,,,,0.44999999999998863,,,,,,,0.2391632439492808,,,,,,
1985-10-01,189.82000732421875,190.14999389648438,181.16000366210938,182.05999755859375,2543240000,188.66000366210938,185.41500244140624,,,,,,0.0540008544921875,,,,,,,0.02863156722920923,,,,,,
1985-11-01,202.1699981689453,203.39999389648438,189.3699951171875,189.82000732421875,2445370000,190.7240020751953,187.66900177001952,,,,,,2.063998413085926,2.2539993286132756,,,,,,1.0940307288356488,1.2156509985353336,,,,,
1985-12-01,211.27999877929688,213.0800018310547,200.10000610351562,202.1699981689453,2804380000,194.79600219726564,190.6790023803711,,,,,,4.072000122070335,3.010000610351568,,,,,,2.135022376714235,1.6038880059905614,,,,,
1986-01-01,211.77999877929688,214.57000732421875,202.60000610351562,211.27999877929688,2879010000,199.4260009765625,193.79100189208984,,,,,,4.629998779296869,3.11199951171875,,,,,,2.3768448669743147,1.6320619852577378,,,,,
