Price,Close,High,Low,Open,Volume,5_Month_MA,10_Month_MA,20_Month_MA,30_Month_MA,60_Month_MA,120_Month_MA,233_Month_MA,5_Month_MA_Slope,10_Month_MA_Slope,20_Month_MA_Slope,30_Month_MA_Slope,60_Month_MA_Slope,120_Month_MA_Slope,233_Month_MA_Slope
Ticker,399001.SZ,399001.SZ,399001.SZ,399001.SZ,399001.SZ,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,
2006-08-01,4178.79296875,4216.152901232912,3766.787824732548,3941.445777641837,595600,4113.473779296875,3621.804345703125,3296.5910400390626,3329.375,3296.740059407552,,,132.48652343750018,151.65327148437473,55.56285400390652,8.630566406250182,5.310270182291788,,
2006-09-01,4326.7314453125,4344.57157802719,4067.14450176383,4183.493299528285,641500,4209.20869140625,3786.7954833984377,3360.655322265625,3338.262898763021,3310.542403157552,,,95.73491210937482,164.99113769531277,64.06428222656223,8.887898763020985,13.802343750000091,,
2006-10-01,4621.92822265625,4633.618033156309,4315.921883786913,4366.221125207616,760000,4275.183984375,3962.6304931640625,3422.9376220703125,3371.8895263671875,3330.2663452148436,,,65.97529296875018,175.83500976562482,62.28229980468768,33.626627604166515,19.723942057291424,,
2006-11-01,5666.9365234375,5666.9365234375,4582.788510960205,4630.307998215561,1426000,4548.24892578125,4205.0927734375,3547.7687133789063,3441.533756510417,3366.153446451823,,,273.06494140625,242.4622802734375,124.83109130859384,69.64423014322938,35.88710123697956,,
2006-12-01,6647.0654296875,6687.2046269965585,5629.306848846437,5692.406237322367,1647000,5088.29091796875,4534.639086914062,3722.2902587890626,3553.908829752604,3421.5108276367187,,,540.0419921875,329.5463134765623,174.52154541015625,112.37507324218723,55.35738118489553,,
2007-01-01,7632.8544921875,8463.725561743555,6584.986340178336,6730.044774854071,2149500,5779.10322265625,4946.288500976562,3963.8515502929686,3698.89287109375,3499.0139607747396,,,690.8123046874998,411.6494140625,241.56129150390598,144.9840413411457,77.50313313802098,,
2007-02-01,8039.60986328125,8740.811945601567,6985.701294707287,7513.35552230167,1244700,6521.67890625,5365.443798828125,4227.822082519531,3861.02138671875,3582.516524251302,,,742.57568359375,419.15529785156286,263.9705322265627,162.1285156250001,83.5025634765625,,
2007-03-01,8549.1044921875,8681.112780043022,7582.544999857495,8075.259698996473,1928300,7307.11416015625,5791.149072265625,4510.900427246093,4030.8625,3672.1038614908853,,,785.4352539062502,425.7052734375002,283.07834472656214,169.84111328125027,89.58733723958312,,
2007-04-01,10865.7578125,10893.10809117342,8571.443744001037,8575.673188673247,2570200,8346.87841796875,6447.563671875,4906.668481445313,4285.843961588542,3798.9760986328124,,,1039.7642578124996,656.4145996093748,395.7680541992195,254.9814615885416,126.87223714192714,,
2007-05-01,12944.0859375,13458.189572114676,11024.93646792763,11100.475663533556,2404600,9606.28251953125,7347.28671875,5408.718896484375,4609.781030273438,3964.094763183594,,,1259.4041015625007,899.7230468749995,502.0504150390625,323.9370686848961,165.11866455078143,,
2007-06-01,12546.3095703125,14575.836627096263,10652.071036213181,12954.624329664135,2314300,10588.97353515625,8184.03837890625,5902.921362304687,4925.740152994792,4114.011751302083,,,982.6910156249996,836.7516601562502,494.2024658203118,315.9591227213541,149.91698811848937,,
2007-07-01,15199.3896484375,15257.369469000958,11654.32967113012,12492.570300002551,1457300,12020.9294921875,9271.30419921875,6529.049841308593,5330.871614583333,4310.5738810221355,4118.392873128255,,1431.9559570312504,1087.2658203125002,626.1284790039062,405.13146158854124,196.56212972005233,,
2007-08-01,17871.908203125,18128.47562762058,14603.395189858084,15259.17784722271,2039600,13885.490234375,10596.302197265624,7279.466345214843,5814.059147135416,4551.15898844401,4230.669769287109,,1864.5607421874993,1324.9979980468743,750.41650390625,483.1875325520832,240.58510742187445,112.27689615885447,
2007-09-01,18864.33984375,18939.68861058926,16943.91991127448,17988.138703766344,1399300,15485.206640625,11916.042529296876,8060.567651367188,6337.1933186848955,4811.499759928385,4355.231634521484,,1599.7164062499996,1319.7403320312515,781.1013061523445,523.1341715494791,260.3407714843752,124.56186523437464,
2007-10-01,19530.931640625,19599.809775427315,17933.099927256895,19287.393352673287,1057900,16802.57578125,13204.429150390624,8869.534118652344,6883.00322265625,5086.412854003906,4480.295485432943,,1317.3691406250018,1288.3866210937485,808.9664672851559,545.8099039713543,274.91309407552126,125.06385091145876,
2007-11-01,15637.4853515625,19559.201278020806,15189.250127815261,19554.361488372724,954600,17420.8109375,14004.892236328125,9475.590368652343,7310.8651123046875,5298.359488932291,4575.037510172526,,618.2351562499971,800.4630859375011,606.0562499999996,427.8618896484377,211.9466349283848,94.74202473958303,
2007-12-01,17700.419921875,17856.73847500506,15477.295529143325,15580.064880283737,1057900,17921.0169921875,14970.9732421875,10168.208520507813,7808.872469075521,5547.378666178385,4687.667734781901,,500.2060546875,966.0810058593743,692.6181518554695,498.0073567708332,249.01917724609393,112.63022460937555,
2008-01-01,15857.5322265625,19219.6752070578,15793.103261195158,17731.641103989972,1503100,17518.141796875,15701.816015625,10746.482543945312,8241.205623372396,5760.8177734375,4785.10356241862,,-402.8751953124993,730.8427734375,578.2740234374996,432.33315429687536,213.4391072591152,97.43582763671839,
2008-02-01,15823.7021484375,17476.653308785935,14907.102092274685,15837.701991189007,621500,16910.0142578125,16197.61044921875,11322.587060546875,8670.315804036458,5973.592712402344,4882.954046630859,,-608.1275390624978,495.79443359375,576.1045166015629,429.1101806640618,212.7749389648434,97.85048421223928,
2008-03-01,13301.990234375,16349.906194095856,12280.961663974253,15722.143714162296,947900,15664.2259765625,16233.40087890625,11790.343798828126,9016.946223958334,6143.595458984375,4959.943593343099,,-1245.788281250001,35.790429687500364,467.75673828125036,346.6304199218757,170.00274658203125,76.98954671223964,
2008-04-01,13504.73828125,13785.645288967773,10586.241696198851,13274.59144677685,1187300,15237.6765625,16329.24375,12256.641064453124,9378.362158203125,6314.329207356771,5037.642218017578,,-426.54941406249964,95.84287109374964,466.29726562499854,361.41593424479106,170.7337483723959,77.6986246744791,
2008-05-01,12048.1044921875,13881.013528880372,11810.477286645662,13673.43578946819,1055600,14107.2134765625,16014.115234375,12642.709716796875,9690.738305664063,6456.736767578125,5103.167897542317,,-1130.463085937501,-315.12851562499964,386.0686523437507,312.3761474609382,142.4075602213543,65.52567952473964,
2008-06-01,9370.6748046875,12160.813323016011,8888.680229629288,11999.81513508163,855900,12809.8419921875,15163.99189453125,12880.147045898437,9907.641528320313,6559.168448893229,5150.114369710286,,-1297.3714843750004,-850.1233398437507,237.43732910156177,216.90322265625036,102.43168131510356,46.94647216796875,
2008-07-01,9470.2236328125,10472.49264074647,8922.479789453233,9397.214687808033,1370100,11539.1462890625,14224.5802734375,13070.311401367188,10115.238525390625,6661.699129231771,5197.833166503906,,-1270.6957031249985,-939.41162109375,190.16435546875073,207.59699707031177,102.53068033854197,47.71879679361973,
2008-08-01,8004.15087890625,9638.792786600456,7700.873991143118,9420.614558201421,876100,10479.57841796875,13071.902197265625,13138.165673828125,10270.323478190105,6741.896069335938,5237.405560302735,,-1059.56787109375,-1152.6780761718746,67.85427246093786,155.08495279947965,80.19694010416697,39.57239379882867,
2008-09-01,7559.18505859375,7953.920368087298,6289.9390702899755,7953.920368087298,991000,9290.4677734375,12264.07216796875,13134.482202148438,10405.084301757812,6816.9680582682295,5273.037658691406,,-1189.1106445312507,-807.8300292968743,-3.6834716796875,134.76082356770712,75.07198893229179,35.63209838867169,
2008-10-01,5839.2646484375,7405.937035084573,5577.1674876125735,7405.937035084573,1184300,8048.6998046875,11077.956640625,13024.46494140625,10471.457893880208,6861.500724283854,5295.760654703776,,-1241.7679687500004,-1186.1155273437507,-110.01726074218823,66.37359212239608,44.53266601562427,22.72299601236955,
2008-11-01,6658.43505859375,6947.042172010882,5598.147150239428,5794.104912548791,1753500,7506.25185546875,10158.046923828126,12929.931469726562,10550.337337239584,6918.009586588541,5324.570412190756,,-542.4479492187493,-919.9097167968739,-94.53347167968786,78.87944335937573,56.50886230468768,28.809757486979834,
2008-12-01,6485.43701171875,7585.075066557618,6460.627719717935,6634.525671267122,1925100,6909.29453125,9224.22041015625,12710.9154296875,10623.131510416666,6968.104187011719,5354.038330078125,,-596.9573242187507,-933.8265136718765,-219.0160400390614,72.79417317708248,50.094600423177326,29.467917887369367,
2009-01-01,7015.16162109375,7103.750472099658,6514.417232533882,6557.346438960749,1379800,6711.4966796875,8595.537548828124,12414.469213867187,10725.408382161459,7023.076407877604,5388.161700439453,,-197.7978515625,-628.682861328125,-296.4462158203132,102.27687174479252,54.97222086588499,34.12337036132794,
2009-02-01,7608.13525390625,8820.571421520806,6995.761721259465,7073.791123333493,3359000,6721.28671875,8005.87724609375,12167.560498046874,10839.719791666666,7084.547395833333,5428.60225016276,,9.7900390625,-589.6603027343745,-246.90871582031286,114.31140950520785,61.47098795572947,40.44054972330741,
2009-03-01,8981.849609375,9114.937962695149,7495.735880971688,7511.576035612214,2782700,7349.8037109375,7699.2517578125,11856.68349609375,10994.890397135418,7166.576647949219,5479.516682942708,,628.5169921875004,-306.62548828125,-310.8770019531239,155.1706054687511,82.02925211588536,50.914432779947674,
2009-04-01,9502.4130859375,9793.529942056002,8815.981322169187,9032.299211492556,2874500,7918.59931640625,7712.4255859375,11438.208740234375,11157.573225911457,7264.7313761393225,5535.424886067708,,568.7956054687502,13.173828125,-418.47475585937536,162.68282877603997,98.15472819010392,55.908203125,
2009-05-01,10127.806640625,10497.052510546773,9562.843233274869,9567.522868432348,2235500,8647.0732421875,7778.18388671875,11001.382080078125,11306.268896484375,7373.9013264973955,5592.570662434896,,728.4739257812498,65.75830078125,-436.82666015625,148.69567057291715,109.16995035807304,57.145776367187864,
2009-06-01,11566.48046875,11672.56912120481,10267.624936726068,10267.624936726068,2653300,9557.33701171875,8134.416845703125,10603.159521484375,11470.249397786458,7512.079113769531,5649.768688964844,,910.2637695312496,356.2329589843748,-398.22255859375036,163.9805013020832,138.1777872721359,57.19802652994804,
2009-07-01,13670.56640625,13880.983968216464,11504.620971543523,11529.41073257995,3296800,10769.8232421875,8745.55498046875,10504.81357421875,11671.506461588542,7685.1996663411455,5729.979201253255,,1212.4862304687504,611.1381347656261,-98.345947265625,201.2570638020843,173.1205525716141,80.21051228841134,
2009-08-01,10584.970703125,13943.283489101075,10561.621356561851,13734.925482741392,2576300,11090.4474609375,9220.1255859375,10149.04111328125,11756.351822916668,7808.686604817708,5783.569342041015,,320.6242187499993,474.5706054687489,-355.7724609375,84.84536132812536,123.4869384765625,53.59014078775999,
2009-09-01,11206.724609375,12529.930553438027,10387.304061705952,10462.923335434765,2218200,11431.309765625,9674.954541015624,9916.500732421875,11844.93916015625,7937.900830078125,5843.89375,,340.8623046875,454.82895507812464,-232.54038085937464,88.58733723958176,129.21422526041715,60.32440795898492,
2009-10-01,12297.021484375,12941.233946239288,11452.200933178941,11499.570516185957,1482600,11865.152734375,10256.11298828125,9740.16669921875,11892.64794921875,8089.245955403646,5915.1858601888025,,433.8429687500011,581.158447265625,-176.33403320312573,47.70878906250073,151.3451253255207,71.29211018880233,
2009-11-01,13486.619140625,14032.443132212642,11957.44673945281,12016.476354645227,2417400,12249.18046875,10903.258740234374,9749.39814453125,11910.732389322917,8260.256709798177,5998.1248494466145,,384.02773437500036,647.145751953125,9.2314453125,18.084440104166788,171.01075439453143,82.93898925781195,
2009-12-01,13699.81640625,14096.712355048256,12635.538277964286,13474.70955051394,2002500,12255.03046875,11512.42685546875,9759.15205078125,11949.1826171875,8437.461385091146,6084.210215250651,,5.849999999998545,609.1681152343754,9.75390625,38.45022786458321,177.2046752929691,86.08536580403688,
2010-01-01,12137.064453125,13782.655423664932,11903.857100402716,13765.945649611278,1873500,12565.44921875,11827.94833984375,9763.600048828124,11847.105110677083,8588.988362630209,6152.416040039063,,310.4187500000007,315.521484375,4.447998046875,-102.07750651041715,151.5269775390625,68.20582478841152,
2010-02-01,12436.5205078125,12526.878868187563,11714.028620601208,12125.373611024697,876400,12811.4083984375,12121.35908203125,9916.892333984375,11665.925520833332,8739.992333984375,6218.6861287434895,,245.95917968749927,293.41074218749964,153.29228515625073,-181.17958984375036,151.00397135416642,66.2700887044266,
2010-03-01,12494.2099609375,12720.21817701936,11835.487831321658,12480.670073211033,1314900,12850.84609375,12357.9994140625,10068.091650390625,11453.587858072917,8895.390588378907,6285.035717773438,,39.43769531250109,236.6403320312511,151.19931640624964,-212.3376627604157,155.39825439453125,66.34958902994822,
2010-04-01,11162.4150390625,12849.566067725069,10974.027500243956,12512.270040177487,1789100,12386.0052734375,12317.59287109375,10226.004858398437,11174.6373046875,9028.820263671874,6339.029866536458,,-464.8408203125,-40.40654296875073,157.9132080078125,-278.95055338541715,133.42967529296766,53.99414876302035,
2010-05-01,10204.0556640625,11139.035429194073,9627.312122029572,10959.037444684447,1448700,11686.853125,11970.941796875,10358.248388671875,10993.522981770833,9152.194047037761,6385.37109375,,-699.1521484375007,-346.6510742187493,132.2435302734375,-181.11432291666642,123.373783365887,46.34122721354197,
2010-06-01,9386.8349609375,10407.262948721436,9335.465420928696,10123.556175461024,1009800,11136.8072265625,11851.12822265625,10535.626904296874,10716.403483072916,9262.637976074218,6423.339587402344,,-550.0458984375,-119.81357421874964,177.37851562499964,-277.11949869791715,110.44392903645712,37.96849365234357,
2010-07-01,10785.2294921875,10899.30829979475,8945.1005719968,9375.975656070124,1499200,10806.5490234375,11808.9787109375,10741.966625976562,10547.326725260416,9394.266174316406,6472.432539876302,,-330.25820312500036,-42.149511718751455,206.3397216796875,-169.07675781249964,131.62819824218786,49.092952473958576,
2010-08-01,11338.5830078125,11423.952169159063,10613.161442538583,10788.9495133794,1885200,10575.4236328125,11713.13486328125,10984.62392578125,10397.82275390625,9534.069278971354,6526.702018229166,,-231.12539062499854,-95.84384765624964,242.6572998046886,-149.50397135416642,139.80310465494767,54.2694783528641,
2010-09-01,11468.412109375,11758.878595795231,11060.536776395851,11369.262824756384,1784700,10636.623046875,11511.31416015625,11207.286450195312,10336.703483072917,9676.824853515625,6584.5753702799475,,61.19941406249927,-201.82070312500036,222.6625244140614,-61.11927083333285,142.75557454427144,57.87335205078125,
2010-10-01,13367.08984375,13863.824489456509,11577.98985539148,11594.789471069651,3081300,11269.2298828125,11478.04150390625,11495.2341796875,10332.115201822917,9855.23868001302,6657.858044433594,,632.6068359375004,-33.27265624999927,287.94772949218896,-4.588281250000364,178.41382649739535,73.28267415364644,
2010-11-01,12336.1513671875,13936.723218753948,11849.767186241792,13385.099536796804,2982700,11859.0931640625,11497.9501953125,11662.949267578126,10341.716764322917,10016.22753499349,6720.398425292969,,589.86328125,19.90869140625,167.715087890625,9.6015625,160.9888549804691,62.540380859374636,
2010-12-01,12458.41015625,12987.564381120332,11963.5856246973,12301.102349227453,2008700,12193.729296875,11500.13916015625,11810.74912109375,10444.641276041666,10176.141402180989,6784.612703450521,,334.63613281250036,2.18896484375,147.7998535156239,102.92451171874927,159.9138671874989,64.21427815755214,
2011-01-01,11994.5458984375,12790.787017038096,11377.212940516974,12578.309894854032,1546300,12324.921875,11450.17275390625,11904.086083984375,10528.7853515625,10322.011938476562,6845.039611816406,,131.19257812499927,-49.966406249999636,93.33696289062573,84.14407552083321,145.8705362955734,60.42690836588554,
2011-02-01,12902.2958984375,12936.595318903606,11764.098687561456,12044.27523652959,1467300,12611.6986328125,11624.16083984375,11970.87685546875,10692.056852213542,10481.190165201822,6915.449658203125,,286.77675781250036,173.9880859374989,66.790771484375,163.27150065104252,159.17822672526017,70.41004638671893,
2011-03-01,12562.7587890625,13232.870376501975,12447.569657733207,12910.92478657263,2291400,12450.832421875,11860.03115234375,11915.486474609375,10858.842643229167,10631.96347249349,6978.756526692709,,-160.8662109375,235.8703125000011,-55.390380859375,166.78579101562536,150.77330729166715,63.306868489583394,
2011-04-01,12312.8515625,13142.281674277207,12138.71289871385,12559.638822153373,2233800,12446.1724609375,12152.6328125,12001.880517578125,11074.628873697917,10773.043383789063,7041.342492675782,,-4.659960937500728,292.60166015624964,86.39404296875,215.78623046874964,141.07991129557377,62.58596598307304,
2011-05-01,11665.0087890625,12423.320594735738,11404.931628512215,12314.562049176282,1188800,12287.4921875,12240.6107421875,12024.7947265625,11241.514664713543,10895.926000976562,7098.072432454427,,-158.68027343749964,87.97792968750036,22.914208984375364,166.88579101562573,122.88261718749891,56.72993977864553,
2011-06-01,12110.7939453125,12157.423305486156,11288.493591641723,11648.729788358287,1207500,12310.741796875,12317.8318359375,12015.483349609374,11429.0265625,11026.079036458334,7159.688655598959,,23.249609374999636,77.22109375000036,-9.311376953126455,187.51189778645676,130.15303548177144,61.61622314453143,
2011-07-01,11990.2958984375,12548.840447384962,11885.76776789907,12148.834168512254,1615500,12128.341796875,12370.02021484375,11940.6671875,11594.864371744792,11160.136376953125,7225.783083089193,,-182.39999999999964,52.188378906248545,-74.816162109375,165.83780924479288,134.0573404947918,66.09442749023401,
2011-08-01,11397.3525390625,12074.81466144523,10926.34708368003,11975.14585830362,1366200,11895.260546875,12173.046484375,11825.543994140626,11721.171614583332,11280.445703125,7288.592881266276,,-233.08124999999927,-196.97373046874964,-115.12319335937354,126.30724283854033,120.309326171875,62.809798177083394,
2011-09-01,10292.21484375,11491.220950608706,10224.615991229733,11424.982434420252,916600,11491.133203125,11968.65283203125,11733.301513671875,11764.850455729167,11379.870426432291,7345.206414794922,,-404.12734375000036,-204.39365234374964,-92.24248046875073,43.67884114583467,99.42472330729106,56.61353352864626,
2011-10-01,10480.79296875,10636.980675514114,9653.401829323782,10315.844617752615,1025300,11254.2900390625,11770.89111328125,11635.51513671875,11797.463118489582,11477.51817220052,7403.892258707682,,-236.84316406250036,-197.76171875,-97.786376953125,32.61266276041533,97.64774576822856,58.68584391275999,
2011-11-01,9693.28125,10791.268971376248,9626.652112290652,10388.903353780077,1319900,10770.7875,11540.7646484375,11495.468701171874,11782.978938802084,11544.62391764323,7455.388682047526,,-483.50253906249964,-230.12646484375,-140.04643554687573,-14.484179687498909,67.10574544271003,51.496423339844114,
2011-12-01,8918.720703125,10102.236781815373,8555.02456977898,9976.408109016973,1053000,10156.4724609375,11142.40712890625,11383.283984375,11694.720279947916,11582.484838867187,7501.997833251953,,-614.3150390624996,-398.35751953124964,-112.18471679687354,-88.25865885416715,37.86092122395712,46.60915120442678,
2012-01-01,9303.546875,9503.264379411898,8486.485653506274,8980.659842592526,1093300,9737.711328125,10816.4859375,11338.258544921875,11549.152962239583,11610.329711914062,7554.671836344401,,-418.76113281250036,-325.9211914062507,-45.02543945312573,-145.56731770833358,27.844873046875364,52.67400309244749,
2012-02-01,10054.7265625,10333.803496413795,9172.966965565838,9277.685512320235,1655700,9690.213671875,10590.6734375,11371.653125,11531.478157552083,11643.914990234374,7613.215757242839,,-47.497656249999636,-225.8125,33.39458007812573,-17.6748046875,33.58527832031177,58.543920898438046,
2012-03-01,9410.154296875,10528.88199258082,9352.065104187071,10011.00791408672,1683600,9476.0859375,10365.18798828125,11302.899365234374,11471.59248046875,11658.2658203125,7665.184840901693,,-214.12773437500073,-225.48544921874964,-68.75375976562646,-59.885677083333576,14.350830078125,51.96908365885429,
2012-04-01,10180.275390625,10258.455177240568,9388.674900113578,9410.864104199154,1267500,9573.484765625,10172.1361328125,11244.983984375,11401.03427734375,11646.84111328125,7722.908605957031,,97.39882812500036,-193.05185546874964,-57.915380859374636,-70.55820312499964,-11.424707031248545,57.723765055337935,
2012-05-01,10141.2958984375,10616.160665518853,9755.479932767403,10319.364204715084,1674200,9817.9998046875,9987.2361328125,11178.628173828125,11289.523502604166,11600.127945963543,7782.111354573568,,244.51503906250036,-184.89999999999964,-66.35581054687464,-111.51077473958321,-46.71316731770821,59.202748616537065,
2012-06-01,9500.2138671875,10261.934824659204,9351.695023456983,10142.00648089843,1095500,9857.333203125,9797.522265625,10985.284375,11149.536751302083,11549.359684244791,7831.685717773437,,39.333398437498545,-189.7138671875,-193.34379882812573,-139.98675130208358,-50.76826171875109,49.57436319986937,
2012-07-01,9059.119140625,9853.621061235117,9033.8196168452,9574.983530025678,1371600,9658.21171875,9674.2126953125,10821.432763671875,11046.93857421875,11447.021842447917,7878.797861735026,,-199.12148437499854,-123.3095703125,-163.8516113281239,-102.59817708333321,-102.33784179687427,47.11214396158903,
2012-08-01,8210.8984375,9343.985379096786,8132.268945474686,9047.488693894717,1254200,9418.360546875,9447.2232421875,10609.057177734376,10906.084505208333,11286.005013020833,7918.582000732422,,-239.85117187500146,-226.9894531250011,-212.37558593749964,-140.85406901041642,-161.0168294270843,39.78413899739553,
2012-09-01,8679.1220703125,8865.550636707225,8095.42893091363,8220.21707759636,1388400,9118.1298828125,9345.80732421875,10443.285986328125,10778.914908854167,11116.251383463541,7963.875571695963,,-300.2306640624993,-101.41591796875036,-165.7711914062511,-127.16959635416606,-169.7536295572918,45.29357096354124,
2012-10-01,8469.705078125,8860.94093685437,8339.566885174268,8677.893179402832,973700,8783.81171875,9300.90576171875,10221.6564453125,10689.15791015625,10931.897607421875,8009.15523071289,,-334.3181640625007,-44.90156249999927,-221.62954101562536,-89.75699869791788,-184.3537760416657,45.279659016927326,
2012-11-01,7903.1611328125,8739.731804108833,7786.752285523141,8472.934999421113,881600,8464.401171875,9160.8671875,9988.6765625,10612.46142578125,10802.992203776043,8050.675846354166,,-319.41054687499854,-140.03857421875,-232.97988281249854,-76.69648437499927,-128.90540364583285,41.52061564127598,
2012-12-01,9116.3779296875,9119.097625659444,7660.364033181834,7903.161106939955,1936800,8475.8529296875,9067.03232421875,9828.852880859375,10603.44619140625,10659.924837239583,8103.651751708984,,11.451757812499636,-93.83486328125036,-159.8236816406261,-9.015234374999636,-143.0673665364593,52.97590535481777,
2013-01-01,9667.5615234375,9804.620533525534,8975.91888792022,9204.007150771746,2201100,8767.185546875,9092.773046875,9728.980517578126,10566.190592447916,10556.758658854167,8158.788216145834,,291.33261718749964,25.74072265625,-99.87236328124891,-37.2555989583343,-103.16617838541606,55.136464436849565,
2013-02-01,9641.33203125,10057.856645098094,9193.826320412905,9648.811439345785,1628300,8959.6275390625,9038.8787109375,9605.507421875,10509.615559895834,10453.719156901041,8213.655934651693,,192.44199218749964,-53.89433593749891,-123.47309570312609,-56.57503255208212,-103.03950195312609,54.86771850585956,
2013-03-01,8889.669921875,9679.341737609417,8879.190547109629,9630.7622038215,1856500,9043.6205078125,8913.71611328125,9450.476123046876,10423.657486979168,10380.180485026041,8261.887972005208,,83.99296875000073,-125.16259765625,-155.0312988281239,-85.95807291666642,-73.53867187499964,48.2320373535149,
2013-04-01,8691.2919921875,9142.797661210903,8645.093292530837,8901.539629823437,1269400,9201.2466796875,8832.82392578125,9315.173095703125,10267.79755859375,10299.956380208334,8307.142793782552,,157.62617187499927,-80.89218750000146,-135.30302734375073,-155.85992838541824,-80.22410481770748,45.25482177734375,
2013-05-01,9257.8466796875,9511.073340448107,8597.6138276357,8643.803740855614,1761300,9229.5404296875,8852.6966796875,9263.4546875,10165.18740234375,10253.452083333334,8355.094425455729,,28.293750000000728,19.87275390625109,-51.718408203125364,-102.61015624999891,-46.504296875000364,47.95163167317696,
2013-06-01,7694.3837890625,9345.555183983197,7045.520960109959,9259.376464470155,1459300,8834.9048828125,8801.04521484375,9124.134228515624,10006.3865234375,10225.513899739582,8392.341174316407,,-394.6355468750007,-51.651464843749636,-139.32045898437536,-158.80087890624964,-27.93818359375109,37.24674886067805,
2013-07-01,7765.3125,8281.456592892626,7544.694865970556,7649.213709091731,2940300,8459.7009765625,8709.6642578125,9027.735791015624,9865.412076822917,10197.098714192709,8429.39892171224,,-375.2039062499989,-91.38095703125146,-96.3984375,-140.97444661458394,-28.415185546873545,37.05774739583285,
2013-08-01,8202.388671875,8475.954946200804,7789.842995903245,7819.362685065461,2914200,8322.2447265625,8682.9326171875,8991.919189453125,9708.748502604167,10200.402677408854,8471.149373372396,,-137.4562500000011,-26.731640624999272,-35.81660156249927,-156.66357421875,3.3039632161453483,41.750451660156614,
2013-09-01,8514.4755859375,8766.602663746786,8148.079271601523,8214.858802093047,2971900,8286.8814453125,8744.0640625,8952.465625,9573.805729166666,10216.324186197917,8516.646122233073,,-35.36328125,61.131445312499636,-39.45356445312427,-134.94277343750036,15.9215087890625,45.496748860676234,
2013-10-01,8444.3154296875,8815.651107871608,8214.44789110592,8505.014944085557,2793800,8124.1751953125,8676.8578125,8871.945068359375,9444.854524739583,10259.74169921875,8560.621211751302,,-162.70624999999927,-67.20624999999927,-80.52055664062573,-128.9512044270832,43.41751302083321,43.97508951822965,
2013-11-01,8542.5146484375,8630.283196402757,8054.869720974739,8433.665281956442,2324900,8293.8013671875,8564.353125,8828.5630859375,9340.77138671875,10291.143025716146,8604.576306152343,,169.62617187499927,-112.50468750000073,-43.381982421875364,-104.08313802083285,31.40132649739644,43.9550944010407,
2013-12-01,8121.69921875,8647.913060964373,7887.2819182294625,8461.39561543218,2104900,8365.0787109375,8412.38984375,8725.63427734375,9207.8015625,10318.4140625,8643.25912475586,,71.27734375,-151.96328125000036,-102.92880859374964,-132.96982421874964,27.27103678385356,38.68281860351635,
2014-01-01,7572.544921875,8124.468905289014,7477.706142178329,8083.67932386937,2013300,8239.1099609375,8280.67734375,8597.196728515624,9060.543196614582,10327.703784179688,8675.390096028646,,-125.96875,-131.71249999999964,-128.43754882812573,-147.25836588541824,9.289721679688228,32.130971272787065,
2014-02-01,7365.84765625,7996.93042998483,7174.249705064036,7515.005653202927,2510800,8009.384375,8148.13291015625,8490.47841796875,8926.159700520833,10323.665657552083,8704.106526692709,,-229.7255859375,-132.54443359375,-106.71831054687391,-134.38349609374927,-4.038126627605379,28.7164306640625,
2014-03-01,7189.49951171875,7410.577112421259,6959.172014671705,7349.867831799344,2363300,7758.42119140625,7941.298193359375,8396.997436523438,8822.735856119793,10293.793155924479,8730.18490193685,,-250.96318359374982,-206.834716796875,-93.48098144531286,-103.4238444010407,-29.872501627603924,26.07837524414026,
2014-04-01,7312.77783203125,7618.484363698847,7177.7695808643475,7183.989237657707,1993600,7512.473828125,7903.13759765625,8352.09140625,8717.1353515625,10257.299235026041,8761.015305582683,,-245.94736328124964,-38.16059570312427,-44.906030273437864,-105.60050455729288,-36.493920898437864,30.83040364583394,
2014-05-01,7364.74755859375,7432.266821594258,7075.240548516643,7289.158561793158,1690300,7361.08349609375,7863.081103515625,8286.372680664062,8639.517561848957,10211.248250325521,8792.574788411459,,-151.39033203125018,-40.056494140625546,-65.71872558593714,-77.61778971354215,-46.05098470051962,31.5594828287758,
2014-06-01,7343.19775390625,7433.4569995217,7134.460339629181,7365.527582583554,1607600,7315.2140625,7777.16201171875,8230.047314453124,8587.000130208333,10140.860205078125,8826.469659423828,,-45.86943359374982,-85.91909179687445,-56.32536621093823,-52.517431640624636,-70.3880452473968,33.89487101236955,
2014-07-01,7956.8212890625,7957.371087609476,7146.370379791526,7340.5078599697135,2906100,7433.4087890625,7721.39658203125,8232.730322265625,8542.10927734375,10045.631119791668,8865.415393066407,,118.19472656249945,-55.76542968750073,2.683007812500364,-44.890852864582484,-95.22908528645712,38.94573364257849,
2014-08-01,7841.6123046875,8074.329422902102,7735.59347344011,7919.691019406751,3326500,7563.83134765625,7661.12626953125,8168.992041015625,8468.338802083334,9999.908479817708,8904.297542317709,,130.42255859375018,-60.27031249999982,-63.73828125,-73.77047526041679,-45.7226399739593,38.8821492513016,
2014-09-01,8080.259765625,8250.96732988208,7852.782328205555,7852.82236682045,3846800,7717.327734375,7614.90078125,8089.626953125,8424.008984375,9947.800732421874,8942.85078125,,153.49638671874982,-46.225488281249454,-79.36508789062464,-44.3298177083343,-52.10774739583394,38.5532389322907,
