Price,Close,High,Low,Open,Volume,5_Month_MA,10_Month_MA,20_Month_MA,30_Month_MA,60_Month_MA,120_Month_MA,233_Month_MA,5_Month_MA_Slope,10_Month_MA_Slope,20_Month_MA_Slope,30_Month_MA_Slope,60_Month_MA_Slope,120_Month_MA_Slope,233_Month_MA_Slope,5_Month_MA_Percent_Change,10_Month_MA_Percent_Change,20_Month_MA_Percent_Change,30_Month_MA_Percent_Change,60_Month_MA_Percent_Change,120_Month_MA_Percent_Change,233_Month_MA_Percent_Change
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-01,2687.39990234375,2696.39990234375,2608.0,2668.0,0,2571.77998046875,2585.2899658203123,2724.494982910156,,,,,1.7000000000002728,26.929980468749818,1.375,,,,,0.06614580141159898,1.0526267070679385,0.050493551831332084,,,,
1989-01-01,3072.89990234375,3072.89990234375,2706.699951171875,2706.699951171875,0,2697.599951171875,2638.1799560546874,2730.5999755859375,,,,,125.81997070312491,52.88999023437509,6.104992675781432,,,,,4.892330279365198,2.045804955483721,0.22407795624788118,,,,
1989-02-01,3012.699951171875,3210.0,3012.699951171875,3060.89990234375,0,2811.93994140625,2679.1599609375,2722.3249755859374,,,,,114.33999023437491,40.98000488281241,-8.275000000000091,,,,,4.238582158362814,1.5533438038888292,-0.30304695209792953,,,,
1989-03-01,3005.0,3150.89990234375,2980.800048828125,3037.10009765625,0,2887.4599609375,2729.9899658203126,2698.6149780273436,,,,,75.52001953125,50.83000488281277,-23.70999755859384,,,,,2.6856910568823444,1.897236657158241,-0.8709466272846633,,,,
1989-04-01,3116.0,3164.10009765625,2987.199951171875,2987.199951171875,0,2978.799951171875,2774.4399658203124,2673.82998046875,,,,,91.33999023437491,44.44999999999982,-24.78499755859366,,,,,3.1633335689516873,1.6282111127336574,-0.9184340026420212,,,,
1989-05-01,2743.89990234375,3309.60009765625,2686.0,3123.89990234375,0,2990.099951171875,2780.9399658203124,2613.844970703125,2760.4533121744794,,,,11.300000000000182,6.5,-59.98500976562491,,,,,0.37934739442824217,0.2342815155518485,-2.243411518450733,,,,
1989-06-01,2273.89990234375,2690.0,2093.60009765625,2690.0,0,2830.299951171875,2763.949951171875,2617.3149658203124,2750.6399739583335,,,,-159.80000000000018,-16.99001464843741,3.469995117187409,-9.813338216145894,,,,-5.344302953396984,-0.6109450350333501,0.13275443479165983,-0.3554973443262388,,,
1989-07-01,2571.10009765625,2571.10009765625,2270.800048828125,2270.800048828125,0,2741.97998046875,2776.9599609375,2638.9499755859374,2751.2333089192707,,,,-88.31997070312491,13.010009765625,21.635009765625,0.5933349609372272,,,,-3.1205162783738305,0.4707035219689404,0.8266108606781453,0.021570796852898866,,,
1989-08-01,2508.60009765625,2640.39990234375,2487.0,2579.0,0,2642.7,2765.07998046875,2649.2399780273436,2738.9233154296876,,,,-99.27998046875018,-11.879980468750091,10.290002441406159,-12.309993489583121,,,,-3.6207405296875272,-0.42780524875625225,0.38992790831973156,-0.4474354628404287,,,
1989-09-01,2758.199951171875,2758.199951171875,2508.89990234375,2508.89990234375,0,2571.139990234375,2774.969970703125,2666.6649780273438,2740.403312174479,,,,-71.56000976562473,9.889990234375091,17.425000000000182,1.479996744791606,,,,-2.707837051713202,0.35767465332769977,0.6577358089309371,0.054035713101341365,,,
1989-10-01,2725.300048828125,2844.0,2595.0,2746.699951171875,0,2567.42001953125,2778.7599853515626,2682.0249755859377,2742.583317057292,,,,-3.719970703125,3.790014648437591,15.359997558593932,2.180004882812682,,,,-0.14468176440233238,0.1365785824153365,0.5760002731935332,0.0795505126244711,,,
1989-11-01,2748.39990234375,2826.0,2706.0,2725.0,0,2662.32001953125,2746.3099853515623,2692.244970703125,2735.8366455078126,,,,94.90000000000009,-32.45000000000027,10.219995117187409,-6.746671549479288,,,,3.696317676035199,-1.1677870766479637,0.3810551807018392,-0.24599695868923188,,,
1989-12-01,2836.60009765625,2962.0,2735.0,2748.0,0,2715.42001953125,2728.7,2703.92998046875,2724.449983723958,,,,53.09999999999991,-17.6099853515625,11.685009765624727,-11.386661783854379,,,,1.994501022057782,-0.6412235124764409,0.43402475973697285,-0.4162040084721763,,,
1990-01-01,2751.60009765625,2889.0,2732.0,2836.0,0,2764.02001953125,2703.360009765625,2716.6749877929688,2700.1966552734375,,,,48.59999999999991,-25.33999023437491,12.745007324218932,-24.253328450520712,,,,1.7897783639523102,-0.928646983339132,0.47135123380708244,-0.8902100826005843,,,
1990-02-01,2952.0,2982.0,2697.0,2751.0,0,2802.780029296875,2686.960009765625,2730.699987792969,2678.2066569010417,,,,38.760009765625,-16.40000000000009,14.025000000000091,-21.989998372395803,,,,1.402305681280791,-0.6066524599297463,0.516256087423761,-0.8143850681930798,,,
1990-03-01,2997.0,3027.0,2862.0,2951.0,0,2857.12001953125,2712.27001953125,2746.6049926757814,2646.6533203125,,,,54.33999023437491,25.310009765625182,15.905004882812591,-31.553336588541697,,,,1.9387889761725896,0.9419570694627843,0.5824515675069586,-1.1781516750112186,,,
1990-04-01,2951.0,3073.0,2931.0,2997.0,0,2897.6400390625,2779.980029296875,2771.964990234375,2671.536653645833,,,,40.52001953125,67.71000976562482,25.359997558593477,24.883333333333212,,,,1.4182120195950887,2.496433219334371,0.9233216143646361,0.9401810634720897,,,
1990-05-01,3132.0,3137.0,2906.0,2948.0,0,2956.72001953125,2836.07001953125,2806.514990234375,2704.6566569010415,,,,59.07998046874991,56.089990234375364,34.55000000000018,33.1200032552083,,,,2.0388999210497083,2.017640042132318,1.2464082382612984,1.23973606014387,,,
1990-06-01,3278.0,3305.0,3136.0,3139.0,0,3062.0,2913.010009765625,2839.0449951171877,2737.163321940104,,,,105.27998046875018,76.93999023437482,32.53000488281259,32.50666503906268,,,,3.560701715864223,2.712908697758154,1.159088941124664,1.201877693278397,,,
1990-07-01,3438.0,3559.0,3278.0,3278.0,0,3159.2,2980.9900146484374,2877.9799926757814,2771.439990234375,,,,97.19999999999982,67.98000488281241,38.93499755859375,34.27666829427062,,,,3.1743958197256728,2.333668770615782,1.3714117819744853,1.252269750201651,,,
1990-08-01,3087.0,3488.0,2813.0,3438.0,0,3177.2,3017.160009765625,2897.959997558594,2793.7366536458335,,,,18.0,36.16999511718768,19.98000488281241,22.296663411458667,,,,0.5697644973410965,1.2133551249568164,0.6942371014968751,0.8045154681329825,,,
1990-09-01,2760.0,3113.0,2732.0,3089.0,0,3139.0,3018.32001953125,2882.3150024414062,2800.9366536458333,,,,-38.19999999999982,1.160009765625091,-15.644995117187591,7.199999999999818,,,,-1.2023165050988216,0.03844707479452314,-0.5398623559458304,0.257719351987018,,,
1990-10-01,2990.0,3085.0,2758.0,2760.0,0,3110.6,3033.660009765625,2881.1800048828127,2813.839990234375,,,,-28.40000000000009,15.339990234374909,-1.134997558593568,12.903336588541606,,,,-0.9047467346288696,0.508229416864725,-0.039377984628052864,0.46067934352409523,,,
1990-11-01,2965.0,3051.0,2911.0,2989.0,0,3048.0,3055.0,2879.1800048828127,2829.449991861979,,,,-62.59999999999991,21.33999023437491,-2.0,15.610001627604106,,,,-2.012473477785637,0.7034404041876607,-0.06941600304772866,0.5547579706657091,,,
1990-12-01,3024.0,3178.0,2970.0,2970.0,0,2965.2,3062.2,2874.5800048828123,2841.199991861979,,,,-82.80000000000018,7.199999999999818,-4.600000000000364,11.75,,,,-2.716535433070877,0.23567921440261763,-0.15976771136918533,0.4152750546500217,,,
1991-01-01,3243.0,3256.0,2970.0,3024.0,0,2996.4,3086.8,2899.535009765625,2860.0033284505207,,,,31.200000000000273,24.600000000000364,24.955004882812773,18.803336588541697,,,,1.0522055847834944,0.8033440010450033,0.8681269903924704,0.6618096805012019,,,
1991-02-01,3552.0,3554.0,3220.0,3243.0,0,3154.8,3146.9,2963.4400146484377,2896.943326822917,,,,158.4000000000001,60.09999999999991,63.90500488281259,36.939998372396076,,,,5.286343612334798,1.9470001295840422,2.203974246476781,1.2916068315350193,,,
1991-03-01,3745.0,3761.0,3536.0,3541.0,0,3305.8,3208.2,3022.135009765625,2940.4099934895835,,,,151.0,61.29999999999973,58.69499511718732,43.4666666666667,,,,4.786357296817556,1.9479487749848978,1.9806371928250632,1.5004320679734118,,,
1991-04-01,3588.0,3889.0,3538.0,3745.0,0,3430.4,3239.2,3076.1050048828124,2972.429996744792,,,,124.59999999999991,31.0,53.96999511718741,32.020003255208394,,,,3.769133038901318,0.9662739230721362,1.7858234308788523,1.0889638970791315,,,
1991-05-01,3707.0,3917.0,3557.0,3588.0,0,3567.0,3266.1,3123.5450073242187,3007.3533284505206,,,,136.5999999999999,26.90000000000009,47.44000244140625,34.92333170572874,,,,3.9820429104477695,0.8304519634477758,1.542210112011877,1.1749084669437027,,,
1991-06-01,3668.0,3706.0,3549.0,3694.0,0,3652.0,3324.2,3170.6800048828127,3040.039998372396,,,,85.0,58.09999999999991,47.13499755859402,32.686669921875364,,,,2.3829548640313947,1.7788800097976232,1.5090225192231799,1.0868915738183826,,,
1991-07-01,4009.0,4047.0,3672.0,3672.0,0,3743.4,3449.1,3233.710009765625,3071.2433349609373,,,,91.40000000000009,124.90000000000009,63.030004882812136,31.203336588541333,,,,2.502738225629786,3.7572949882678675,1.9879017997951998,1.0264120408036481,,,
1991-08-01,3998.0,4094.0,3708.0,4012.0,0,3794.0,3549.9,3291.7800048828126,3104.086669921875,,,,50.59999999999991,100.80000000000018,58.06999511718777,32.84333496093768,,,,1.3517123470641712,2.9225015221362227,1.795770027053134,1.0693823764164723,,,
1991-09-01,3956.699951171875,4033.0,3858.0,3998.0,0,3867.739990234375,3649.0699951171873,3352.0349975585937,3135.8100016276044,,,,73.739990234375,99.16999511718723,60.25499267578107,31.72333170572938,,,,1.943594892840661,2.7935996821653264,1.8304683966243962,1.0219860164705885,,,
1991-10-01,4038.699951171875,4093.39990234375,3958.199951171875,3958.199951171875,0,3934.07998046875,3750.539990234375,3406.3699951171875,3166.5666666666666,,,,66.33999023437491,101.46999511718786,54.33499755859384,30.756665039062227,,,,1.7152132873946124,2.780708379202501,1.6209555567936462,0.9808204267190312,,,
1991-11-01,4149.7998046875,4280.7998046875,4028.199951171875,4041.39990234375,0,4030.43994140625,3841.219970703125,3464.0099853515626,3213.429996744792,2986.9416544596356,,,96.35996093750009,90.67998046874982,57.63999023437509,46.86333007812527,,,,2.4493645634021677,2.4177846578055773,1.6921235895395403,1.4799413690366636,,,
1991-12-01,4297.2998046875,4309.2998046875,4084.300048828125,4149.7998046875,0,4088.09990234375,3915.749951171875,3531.3249755859374,3280.87666015625,3015.7583170572916,,,57.65996093749982,74.52998046875018,67.31499023437482,67.4466634114583,28.816662597655977,,,1.4306120864161054,1.940268483377361,1.9432677884599903,2.0988994152597584,0.9647547870455186,,
1992-01-01,4601.7998046875,4635.10009765625,4284.10009765625,4297.2998046875,0,4208.85986328125,4001.429931640625,3604.8149658203124,3348.566650390625,3049.899979654948,,,120.75996093750018,85.67998046874982,73.489990234375,67.68999023437482,34.14166259765625,,,2.9539385979356236,2.1880861019511366,2.081088281097121,2.0631677824533456,1.1321087105869543,,
1992-02-01,4929.10009765625,4966.89990234375,4603.0,4603.0,0,4403.339892578125,4135.53994140625,3687.369970703125,3429.2499837239584,3084.0866495768228,,,194.48002929687482,134.11000976562536,82.55500488281268,80.6833333333334,34.18666992187491,,,4.620729499538556,3.3515521215346844,2.2901315508721654,2.4094886486407896,1.1209111823313744,,
1992-03-01,4938.2998046875,5113.89990234375,4844.2998046875,4930.60009765625,0,4583.25986328125,4258.669921875,3762.3849609375,3501.9199788411456,3121.1616455078124,,,179.91997070312482,123.12998046874964,75.01499023437509,72.66999511718723,37.074995930989644,,,4.085988706126953,2.977361655631361,2.0343765564720506,2.11912212472396,1.2021385954274821,,
1992-04-01,5369.60009765625,5442.89990234375,4729.39990234375,4936.60009765625,0,4827.219921875,4428.829931640625,3876.5149658203127,3590.0633138020835,3166.3233154296877,,,243.96005859375055,170.16000976562464,114.1300048828125,88.14333496093786,45.16166992187527,,,5.322850239154775,3.995613956638988,3.0334483596908157,2.5170002596720087,1.4469506885961936,,
1992-05-01,6080.2001953125,6105.39990234375,5349.60009765625,5349.60009765625,0,5183.8,4635.949951171875,4042.5249755859377,3701.123323567708,3218.4799845377606,,,356.580078125,207.12001953125036,166.010009765625,111.06000976562473,52.15666910807295,,,7.3868620840978005,4.676630684134775,4.2824550202786416,3.0935390286475517,1.6472313125419191,,
1992-06-01,6103.89990234375,6179.0,5744.2998046875,6099.39990234375,0,5484.22001953125,4846.53994140625,4198.219970703125,3810.0333170572917,3267.241650390625,,,300.42001953124964,210.58999023437536,155.69499511718732,108.90999348958348,48.76166585286455,,,5.795362852178898,4.542542358144797,3.8514293927057297,2.942619955300474,1.5150526362483374,,
1992-07-01,5881.10009765625,6239.7001953125,5657.60009765625,6107.2998046875,0,5674.62001953125,5038.979956054687,4344.024975585938,3914.3499837239583,3307.273319498698,,,190.40000000000055,192.44001464843677,145.80500488281268,104.3166666666666,40.03166910807295,,,3.4717790191115316,3.9706680843447195,3.4730196583385053,2.737946311378625,1.2252435966371378,,
1992-08-01,5628.60009765625,5956.7001953125,5252.2998046875,5885.7001953125,0,5812.680078125,5197.969970703125,4474.25498046875,4003.5699869791665,3340.888321940104,,,138.06005859375,158.99001464843786,130.23000488281195,89.22000325520821,33.61500244140598,,,2.432939264982803,3.1552023630774695,2.997911052876634,2.279305724480163,1.0163962634482493,,
1992-09-01,5505.39990234375,5776.39990234375,5473.7001953125,5631.7001953125,0,5839.8400390625,5333.52998046875,4587.374975585937,4087.183317057292,3366.918318684896,,,27.159960937499818,135.56000976562518,113.1199951171875,83.61333007812527,26.029996744791788,,,0.4672536690899509,2.6079413796091577,2.5282420338354594,2.088469299901363,0.779133997800785,,
1992-10-01,6190.7001953125,6367.2001953125,5440.60009765625,5502.7001953125,0,5861.9400390625,5522.87001953125,4719.309985351562,4195.173323567708,3433.354988606771,,,22.099999999999454,189.34003906250018,131.93500976562518,107.9900065104166,66.43666992187491,,,0.378435023085788,3.549994839362647,2.8760458970061187,2.642162049833563,1.9732189389086496,,
1992-11-01,5810.60009765625,6470.7998046875,5642.7001953125,6197.2001953125,0,5803.280078125,5643.750048828125,4822.589990234375,4284.459993489583,3494.5583251953126,,,-58.65996093749982,120.88002929687445,103.28000488281305,89.28666992187482,61.20333658854179,,,-1.0006919304292539,2.188717620899827,2.188455626000141,2.1283189760070043,1.782610210468727,,
1992-12-01,5512.39990234375,5676.39990234375,4947.7998046875,5676.39990234375,0,5729.5400390625,5702.080029296875,4918.809985351562,4358.939990234375,3548.0516560872397,,,-73.74003906249982,58.329980468750364,96.21999511718695,74.4799967447916,53.493330891927144,,,-1.270661385798988,1.0335323138710217,1.9951933569312352,1.738375357873978,1.5307608548481566,,
1993-01-01,5751.39990234375,5970.5,5431.2998046875,5512.89990234375,0,5754.1,5783.3900390625,5021.02998046875,4436.0533203125,3603.7466552734377,,,24.559960937500364,81.31000976562518,102.21999511718786,77.11333007812482,55.69499918619795,,,0.4286550189030347,1.4259710377241275,2.0781448240855704,1.769084462068471,1.5697347328820443,,
1993-02-01,6352.0,6352.0,5661.2998046875,5743.2998046875,0,5923.42001953125,5881.630029296875,5155.22998046875,4544.886653645834,3669.3116536458333,,,169.32001953124927,98.239990234375,134.19999999999982,108.83333333333394,65.56499837239562,,,2.94259779168331,1.6986575273470583,2.67275838865777,2.453381992389292,1.8193564821337604,,
1993-03-01,6388.89990234375,6538.2998046875,5760.7998046875,6353.10009765625,0,5963.0599609375,5912.5,5274.2249755859375,4665.849983723959,3733.393318684896,,,39.63994140625073,30.869970703124636,118.9949951171875,120.96333007812518,64.0816650390625,,,0.6692069999349348,0.5248540038961691,2.308238343740543,2.6615257826307026,1.746421974688106,,
1993-04-01,6830.5,6915.2001953125,6250.2001953125,6385.2001953125,0,6167.03994140625,5985.160009765625,5415.8499755859375,4793.866650390625,3803.8533203125,,,203.97998046875,72.66000976562464,141.625,128.01666666666642,70.46000162760402,,,3.420726637078464,1.228921941067651,2.6852286479164933,2.74369444181084,1.8872911481082166,,
1993-05-01,7372.2001953125,7528.7001953125,6727.60009765625,6830.5,0,6539.0,6134.27001953125,5586.624987792969,4940.773323567709,3885.1116577148437,,,371.96005859374964,149.11000976562536,170.77501220703107,146.90667317708358,81.25833740234384,,,6.0314196458557845,2.4913287117191762,3.1532448826475212,3.06447141505517,2.1362111143567564,,
1993-06-01,7099.2998046875,7407.89990234375,6928.10009765625,7364.10009765625,0,6808.57998046875,6281.339990234375,5739.65498046875,5076.616650390625,3958.908321126302,,,269.57998046875036,147.06997070312536,153.0299926757816,135.84332682291642,73.79666341145821,,,4.1226484243577,2.397513807427143,2.7392207819597614,2.7494345100783635,1.8994734234965005,,
1993-07-01,6989.0,7339.60009765625,6707.89990234375,7119.7001953125,0,6935.97998046875,6429.7,5881.614990234375,5201.483317057292,4030.7433227539063,,,127.39999999999964,148.36000976562445,141.96000976562482,124.86666666666679,71.83500162760447,,,1.8711684428392106,2.361916565514366,2.4733195679652376,2.459643405555534,1.8145154118438311,,
1993-08-01,7549.7001953125,7615.10009765625,6989.0,6989.0,0,7168.1400390625,6565.6,6044.235009765625,5334.739990234375,4115.841658528646,,,232.16005859375036,135.90000000000055,162.62001953125036,133.25667317708303,85.09833577473955,,,3.347184669614056,2.1136289406970876,2.7648871917196116,2.561897540651392,2.111231824024906,,
1993-09-01,7676.2001953125,7678.60009765625,7298.5,7559.39990234375,0,7337.280078125,6752.160009765625,6197.955029296875,5465.779996744792,4203.094995117188,,,169.14003906249945,186.56000976562427,153.72001953124982,131.0400065104168,87.25333658854197,,,2.3596084638522363,2.841476936846954,2.5432502092139986,2.456352263658501,2.1199390994000034,,
1993-10-01,9329.099609375,9386.7001953125,7668.7001953125,7674.39990234375,0,7728.6599609375,7133.82998046875,6417.955004882812,5657.149983723958,4314.789990234375,,,391.3798828125,381.6699707031257,219.99997558593714,191.36998697916624,111.69499511718732,,,5.334127614663919,5.652561108609944,3.54955746768133,3.501238379392113,2.6574463638567636,,
1993-11-01,9125.2001953125,9825.5,8834.7001953125,9378.7998046875,0,8133.8400390625,7471.210009765625,6627.300024414062,5837.756656901041,4422.554992675781,,,405.18007812500036,337.38002929687445,209.34501953124982,180.6066731770834,107.76500244140607,,,5.242565725143522,4.72929730902707,3.2618648677340323,3.192538180827831,2.4975723658697158,,
1993-12-01,11888.400390625,11959.099609375,9102.900390625,9142.900390625,0,9113.7201171875,8024.850048828125,6953.2400390625,6111.770003255208,4575.905000813802,,,979.8800781250002,553.6400390625004,325.9400146484377,274.01334635416697,153.3500081380207,,,12.046955354656074,7.410312898965987,4.918141829217326,4.693812408748577,3.4674528274263317,,
1994-01-01,11487.0,12599.2001953125,10162.2001953125,11884.900390625,0,9901.180078125,8534.66005859375,7223.580029296875,6361.036669921875,4716.140002441406,,,787.4599609375,509.8100097656252,270.33999023437536,249.26666666666642,140.2350016276041,,,8.640379019895894,6.352891414339545,3.8879714883369054,4.07846935558609,3.0646397073947895,,
1994-02-01,10410.2001953125,12186.7998046875,9892.099609375,11523.5,0,10447.980078125,8892.630078125,7438.895043945313,6574.776676432291,4839.431673177083,,,546.7999999999993,357.9700195312489,215.31501464843768,213.7400065104166,123.29167073567714,,,5.5225740334534645,4.194309053596101,2.98072442992503,3.3601442280797533,2.6142495912303776,,
1994-03-01,9029.900390625,10387.599609375,8534.0,10387.599609375,0,10388.140234375,9058.40009765625,7596.33505859375,6743.883357747396,4939.8466796875,,,-59.83984375,165.77001953125,157.44001464843677,169.10668131510465,100.41500651041679,,,-0.5727407910672278,1.8641281384123687,2.116443554027292,2.5720520960244686,2.0749338619031388,,
1994-04-01,8966.099609375,9905.7998046875,8860.5,9098.599609375,0,10356.3201171875,9245.080078125,7763.210034179688,6908.130013020834,5037.34833984375,,,-31.82011718749891,186.67998046875073,166.87497558593805,164.24665527343768,97.50166015625018,,,-0.3063119718215268,2.0608493603307743,2.196782715595891,2.4354907485870214,1.9737790761234386,,
1994-05-01,9553.599609375,9773.2001953125,8249.2001953125,8937.7998046875,0,9889.3599609375,9501.5400390625,7965.62001953125,7088.256673177083,5150.843334960938,,,-466.9601562500011,256.4599609375,202.40998535156268,180.12666015624927,113.4949951171875,,,-4.508938995377587,2.774015571204358,2.6072975542384746,2.607459034742199,2.2530702159205385,,
1994-06-01,8758.400390625,9598.099609375,8461.599609375,9542.2998046875,0,9343.6400390625,9622.41005859375,8094.005029296875,7236.960026041666,5258.918343098959,,,-545.7199218749993,120.87001953125036,128.385009765625,148.7033528645834,108.07500813802108,,,-5.518253193640099,1.2721097741453802,1.6117390667748754,2.097883297980685,2.0982002578969983,,
1994-07-01,9482.7998046875,9541.7001953125,8298.0,8731.0,0,9158.1599609375,9803.07001953125,8277.615014648438,7399.660026041666,5374.113338216146,,,-185.48007812499964,180.6599609374989,183.6099853515625,162.69999999999982,115.19499511718732,,,-1.9850944316087915,1.8774918116917227,2.2684688814372134,2.2481815488069046,2.1904693627417204,,
1994-08-01,9929.400390625,9929.400390625,9130.099609375,9510.5,0,9338.0599609375,9863.10009765625,8498.4650390625,7566.336702473958,5497.793343098959,,,179.89999999999964,60.03007812500073,220.8500244140614,166.67667643229197,123.68000488281268,,,1.9643683967885517,0.6123599852433825,2.6680393328662344,2.2524910042583723,2.3014029868574815,,
1994-09-01,9521.2001953125,10280.5,9495.2998046875,9922.900390625,0,9449.080078125,9902.70009765625,8686.955053710937,7719.100048828125,5610.510013834635,,,111.02011718749964,39.600000000000364,188.49001464843786,152.76334635416697,112.71667073567642,,,1.1888991680489625,0.40149648293046347,2.217930105990429,2.0189868936736355,2.050216581479236,,
1994-10-01,9646.2998046875,9660.0,9186.599609375,9516.099609375,0,9467.6201171875,9678.4900390625,8851.670043945312,7861.656705729167,5725.860009765625,,,18.5400390625,-224.21005859374964,164.71499023437536,142.5566569010416,115.34999593099019,,,0.19620998985310223,-2.2641305541184154,1.896118826630877,1.846804109278044,2.0559627493143218,,
1994-11-01,8466.2998046875,9675.5,8379.900390625,9651.2998046875,0,9409.2,9376.42001953125,8955.5400390625,7941.193359375,5821.158341471354,,,-58.42011718749927,-302.0700195312511,103.8699951171875,79.53665364583321,95.29833170572874,,,-0.6170517665938346,-3.1210448976244476,1.173450824550737,1.0117034694210325,1.664349661766007,,
